subject activity measurement mean
17 4.SITTING 3.tbodyaccmeanz -0.11362408509375
17 6.LAYING 3.tbodyaccmeanz -0.107006279704225
17 1.WALKING 3.tbodyaccmeanz -0.109792122032787
17 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.0892432745173913
17 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.121290442104167
19 5.STANDING 3.tbodyaccmeanz -0.10904190460274
19 4.SITTING 3.tbodyaccmeanz -0.10870765430137
19 6.LAYING 3.tbodyaccmeanz -0.10898146186747
19 1.WALKING 3.tbodyaccmeanz -0.122736673192308
19 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.133695240660974
19 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.151054607725
21 5.STANDING 3.tbodyaccmeanz -0.110417855808989
21 4.SITTING 3.tbodyaccmeanz -0.112057887741176
21 6.LAYING 3.tbodyaccmeanz -0.103253832233333
21 1.WALKING 3.tbodyaccmeanz -0.104319332403846
21 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.09816866218
21 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.125414265340426
22 5.STANDING 3.tbodyaccmeanz -0.104967423820635
22 4.SITTING 3.tbodyaccmeanz -0.105827369516129
22 6.LAYING 3.tbodyaccmeanz -0.110800924652778
22 1.WALKING 3.tbodyaccmeanz -0.107112510934783
22 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.1074157796
22 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.117550861738095
23 5.STANDING 3.tbodyaccmeanz -0.1105970177575
23 4.SITTING 3.tbodyaccmeanz -0.103808679294118
23 6.LAYING 3.tbodyaccmeanz -0.104256776291667
23 1.WALKING 3.tbodyaccmeanz -0.113382994084746
23 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.0988123712574074
23 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.126890616782353
25 5.STANDING 3.tbodyaccmeanz -0.107352957594595
25 4.SITTING 3.tbodyaccmeanz -0.109160440476923
25 6.LAYING 3.tbodyaccmeanz -0.100428830260274
25 1.WALKING 3.tbodyaccmeanz -0.108737636297297
25 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.107192376965517
25 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.126210440292308
26 5.STANDING 3.tbodyaccmeanz -0.110237796416216
26 4.SITTING 3.tbodyaccmeanz -0.0974448692333333
26 6.LAYING 3.tbodyaccmeanz -0.105002540289474
26 1.WALKING 3.tbodyaccmeanz -0.108927011474576
26 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.1064396194
26 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.121943461236364
27 5.STANDING 3.tbodyaccmeanz -0.107835818025
27 4.SITTING 3.tbodyaccmeanz -0.105521912588571
27 6.LAYING 3.tbodyaccmeanz -0.107699732837838
27 1.WALKING 3.tbodyaccmeanz -0.112822289263158
27 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.112837694688636
27 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.123530438196078
28 5.STANDING 3.tbodyaccmeanz -0.106579385202532
28 4.SITTING 3.tbodyaccmeanz -0.111517939555556
28 6.LAYING 3.tbodyaccmeanz -0.1083448529625
28 1.WALKING 3.tbodyaccmeanz -0.103714705396296
28 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.10858897408913
28 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.121514025692157
29 5.STANDING 3.tbodyaccmeanz -0.108659067476923
29 4.SITTING 3.tbodyaccmeanz -0.1104118192
29 6.LAYING 3.tbodyaccmeanz -0.109462068173913
29 1.WALKING 3.tbodyaccmeanz -0.106632427301887
29 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.0981339984895833
29 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.118000587840816
30 5.STANDING 3.tbodyaccmeanz -0.108756209835593
30 4.SITTING 3.tbodyaccmeanz -0.099515446133871
30 6.LAYING 3.tbodyaccmeanz -0.1036581505
30 1.WALKING 3.tbodyaccmeanz -0.0986247068969231
30 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.0999781422322581
30 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.124697493775385
2 5.STANDING 3.tbodyaccmeanz -0.105908536055556
2 4.SITTING 3.tbodyaccmeanz -0.109218272456522
2 6.LAYING 3.tbodyaccmeanz -0.107245610416667
2 1.WALKING 3.tbodyaccmeanz -0.105500357966102
2 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.116812942382979
2 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.152513899520833
4 5.STANDING 3.tbodyaccmeanz -0.0961574905535714
4 4.SITTING 3.tbodyaccmeanz -0.10587459588
4 6.LAYING 3.tbodyaccmeanz -0.110688150314815
4 1.WALKING 3.tbodyaccmeanz -0.11140306485
4 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.1067775246
4 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.114219455519231
9 5.STANDING 3.tbodyaccmeanz -0.0952747481333333
9 4.SITTING 3.tbodyaccmeanz -0.07537846886
9 6.LAYING 3.tbodyaccmeanz -0.10754972144
9 1.WALKING 3.tbodyaccmeanz -0.110820512307692
9 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.0910278793952381
9 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.125219003959184
10 5.STANDING 3.tbodyaccmeanz -0.107964083931818
10 4.SITTING 3.tbodyaccmeanz -0.104253238796296
10 6.LAYING 3.tbodyaccmeanz -0.117168642362069
10 1.WALKING 3.tbodyaccmeanz -0.109057512132075
10 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.110848597247368
10 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.118180420834043
12 5.STANDING 3.tbodyaccmeanz -0.105526999754098
12 4.SITTING 3.tbodyaccmeanz -0.106307228960784
12 6.LAYING 3.tbodyaccmeanz -0.108160125666667
12 1.WALKING 3.tbodyaccmeanz -0.10316110632
12 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.10955593226087
12 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.107339730115385
13 5.STANDING 3.tbodyaccmeanz -0.112124137754386
13 4.SITTING 3.tbodyaccmeanz -0.0972465110836735
13 6.LAYING 3.tbodyaccmeanz -0.104331864532258
13 1.WALKING 3.tbodyaccmeanz -0.111431456192982
13 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.101993941531915
13 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.125767265890909
18 5.STANDING 3.tbodyaccmeanz -0.108453355945205
18 4.SITTING 3.tbodyaccmeanz -0.111904775824561
18 6.LAYING 3.tbodyaccmeanz -0.107698927907692
18 1.WALKING 3.tbodyaccmeanz -0.104218315464286
18 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.1033908092
18 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.112655891327586
20 5.STANDING 3.tbodyaccmeanz -0.100402759931507
20 4.SITTING 3.tbodyaccmeanz -0.108369634515152
20 6.LAYING 3.tbodyaccmeanz -0.104274322538235
20 1.WALKING 3.tbodyaccmeanz -0.113539477098039
20 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.104602925937778
20 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.121023947784314
24 5.STANDING 3.tbodyaccmeanz -0.108222553855072
24 4.SITTING 3.tbodyaccmeanz -0.103041061426471
24 6.LAYING 3.tbodyaccmeanz -0.107236237236111
24 1.WALKING 3.tbodyaccmeanz -0.110595952913793
24 3.WALKING_DOWNSTAIRS 3.tbodyaccmeanz -0.104818820272727
24 2.WALKING_UPSTAIRS 3.tbodyaccmeanz -0.114248610966102
1 5.STANDING 4.tbodyaccstdx -0.995759901509434
1 4.SITTING 4.tbodyaccstdx -0.977229008297872
1 6.LAYING 4.tbodyaccstdx -0.9280564692
1 1.WALKING 4.tbodyaccstdx -0.283740258842105
1 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.0300353383483878
1 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.35470802509434
3 5.STANDING 4.tbodyaccstdx -0.96674254295082
3 4.SITTING 4.tbodyaccstdx -0.971010120961538
3 6.LAYING 4.tbodyaccstdx -0.982776639193548
3 1.WALKING 4.tbodyaccstdx -0.360356726034483
3 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx -0.0574100475102041
3 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.313123437627119
5 5.STANDING 4.tbodyaccstdx -0.968591815714286
5 4.SITTING 4.tbodyaccstdx -0.980945022045455
5 6.LAYING 4.tbodyaccstdx -0.965934509615385
5 1.WALKING 4.tbodyaccstdx -0.294098534232143
5 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.275046110468085
5 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.0457237779851064
6 5.STANDING 4.tbodyaccstdx -0.981758159649123
6 4.SITTING 4.tbodyaccstdx -0.980164933636364
6 6.LAYING 4.tbodyaccstdx -0.934049422052632
6 1.WALKING 4.tbodyaccstdx -0.296538717368421
6 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.383681639791667
6 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.0501350188513725
7 5.STANDING 4.tbodyaccstdx -0.979307570377358
7 4.SITTING 4.tbodyaccstdx -0.972668374583333
7 6.LAYING 4.tbodyaccstdx -0.93651361
7 1.WALKING 4.tbodyaccstdx -0.327243240701754
7 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.0660815600978723
7 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.29487297445098
8 5.STANDING 4.tbodyaccstdx -0.988815418148148
8 4.SITTING 4.tbodyaccstdx -0.979026152391304
8 6.LAYING 4.tbodyaccstdx -0.94304121537037
8 1.WALKING 4.tbodyaccstdx -0.173605736002083
8 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.0241393473736842
8 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.171712174634146
11 5.STANDING 4.tbodyaccstdx -0.994978878723404
11 4.SITTING 4.tbodyaccstdx -0.982796562075472
11 6.LAYING 4.tbodyaccstdx -0.98477733
11 1.WALKING 4.tbodyaccstdx -0.422842071864407
11 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.142456557034783
11 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.238802959018519
14 5.STANDING 4.tbodyaccstdx -0.973268905
14 4.SITTING 4.tbodyaccstdx -0.976302248148148
14 6.LAYING 4.tbodyaccstdx -0.917501887333333
14 1.WALKING 4.tbodyaccstdx -0.402639098135593
14 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.0178313402266667
14 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.309396717592593
15 5.STANDING 4.tbodyaccstdx -0.988949247358491
15 4.SITTING 4.tbodyaccstdx -0.987084356101695
15 6.LAYING 4.tbodyaccstdx -0.972255551527778
15 1.WALKING 4.tbodyaccstdx -0.327961801111111
15 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.406471051190476
15 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.0260971840270833
16 5.STANDING 4.tbodyaccstdx -0.989076811794872
16 4.SITTING 4.tbodyaccstdx -0.986825605362319
16 6.LAYING 4.tbodyaccstdx -0.973691429428571
16 1.WALKING 4.tbodyaccstdx -0.404692523921569
16 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.207251997929787
16 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.397083831568627
17 5.STANDING 4.tbodyaccstdx -0.991163919871795
17 4.SITTING 4.tbodyaccstdx -0.9944439053125
17 6.LAYING 4.tbodyaccstdx -0.972960567323944
17 1.WALKING 4.tbodyaccstdx -0.31950017295082
17 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.187719760269565
17 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.062952754100625
19 5.STANDING 4.tbodyaccstdx -0.989910996849315
19 4.SITTING 4.tbodyaccstdx -0.976357663013699
19 6.LAYING 4.tbodyaccstdx -0.965019579518072
19 1.WALKING 4.tbodyaccstdx -0.0489049407963461
19 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.626917070512821
19 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.1287420952375
21 5.STANDING 4.tbodyaccstdx -0.981419961123595
21 4.SITTING 4.tbodyaccstdx -0.991777287176471
21 6.LAYING 4.tbodyaccstdx -0.955019866222222
21 1.WALKING 4.tbodyaccstdx -0.297814843538462
21 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.224343492244444
21 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.240808282276596
22 5.STANDING 4.tbodyaccstdx -0.985000527142857
22 4.SITTING 4.tbodyaccstdx -0.978466823709677
22 6.LAYING 4.tbodyaccstdx -0.947735251944445
22 1.WALKING 4.tbodyaccstdx -0.00865921919565217
22 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.348618168333333
22 2.WALKING_UPSTAIRS 4.tbodyaccstdx 0.0835738640921429
23 5.STANDING 4.tbodyaccstdx -0.985421519558824
23 4.SITTING 4.tbodyaccstdx -0.987607636617647
23 6.LAYING 4.tbodyaccstdx -0.956756363194444
23 1.WALKING 4.tbodyaccstdx -0.313521773389831
23 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.0441392843425926
23 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.243887818513725
25 5.STANDING 4.tbodyaccstdx -0.991970126756757
25 4.SITTING 4.tbodyaccstdx -0.991892828615385
25 6.LAYING 4.tbodyaccstdx -0.909116474109589
25 1.WALKING 4.tbodyaccstdx -0.596007443513514
25 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx -0.253756934258621
25 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.459775646153846
26 5.STANDING 4.tbodyaccstdx -0.993069368783784
26 4.SITTING 4.tbodyaccstdx -0.979768987948718
26 6.LAYING 4.tbodyaccstdx -0.969445445263158
26 1.WALKING 4.tbodyaccstdx -0.340185527559322
26 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.17395384962
26 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.169006952418182
27 5.STANDING 4.tbodyaccstdx -0.9919515835
27 4.SITTING 4.tbodyaccstdx -0.988580107714286
27 6.LAYING 4.tbodyaccstdx -0.978455153108108
27 1.WALKING 4.tbodyaccstdx -0.348475560526316
27 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.167407531090909
27 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.295439547254902
28 5.STANDING 4.tbodyaccstdx -0.977748638607595
28 4.SITTING 4.tbodyaccstdx -0.983272806805556
28 6.LAYING 4.tbodyaccstdx -0.9688882955
28 1.WALKING 4.tbodyaccstdx -0.293003522222222
28 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.125712887943478
28 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.242062430294118
29 5.STANDING 4.tbodyaccstdx -0.996068635384615
29 4.SITTING 4.tbodyaccstdx -0.9907450195
29 6.LAYING 4.tbodyaccstdx -0.984219555507246
29 1.WALKING 4.tbodyaccstdx -0.174337940226415
29 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.167383602458333
29 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.0867715569693878
30 5.STANDING 4.tbodyaccstdx -0.977559426949153
30 4.SITTING 4.tbodyaccstdx -0.983622744193548
30 6.LAYING 4.tbodyaccstdx -0.976362515428571
30 1.WALKING 4.tbodyaccstdx -0.346394275230769
30 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx -0.0577703163548387
30 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.350504475230769
2 5.STANDING 4.tbodyaccstdx -0.987271889259259
2 4.SITTING 4.tbodyaccstdx -0.986822279565217
2 6.LAYING 4.tbodyaccstdx -0.974059464791667
2 1.WALKING 4.tbodyaccstdx -0.423642838474576
2 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.0463666814446808
2 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.304376406458333
4 5.STANDING 4.tbodyaccstdx -0.97692058
4 4.SITTING 4.tbodyaccstdx -0.980309931
4 6.LAYING 4.tbodyaccstdx -0.954193738888889
4 1.WALKING 4.tbodyaccstdx -0.440829971333333
4 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.0111935496222222
4 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.204933042903846
9 5.STANDING 4.tbodyaccstdx -0.975741252444444
9 4.SITTING 4.tbodyaccstdx -0.9572277914
9 6.LAYING 4.tbodyaccstdx -0.94233309
9 1.WALKING 4.tbodyaccstdx -0.238353562692308
9 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.213392270547619
9 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.36144437755102
10 5.STANDING 4.tbodyaccstdx -0.978403481818182
10 4.SITTING 4.tbodyaccstdx -0.982901825925926
10 6.LAYING 4.tbodyaccstdx -0.968283685
10 1.WALKING 4.tbodyaccstdx -0.178709734396226
10 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.295733547631579
10 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.161591924234043
12 5.STANDING 4.tbodyaccstdx -0.981243992459016
12 4.SITTING 4.tbodyaccstdx -0.982568781960784
12 6.LAYING 4.tbodyaccstdx -0.95531868
12 1.WALKING 4.tbodyaccstdx -0.128898533096
12 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.0424084916086956
12 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.290149192307692
13 5.STANDING 4.tbodyaccstdx -0.991020759298246
13 4.SITTING 4.tbodyaccstdx -0.989546275306122
13 6.LAYING 4.tbodyaccstdx -0.968891989354839
13 1.WALKING 4.tbodyaccstdx -0.346980394210526
13 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx -0.0681563626617021
13 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.296284597454545
18 5.STANDING 4.tbodyaccstdx -0.992019762739726
18 4.SITTING 4.tbodyaccstdx -0.994347988596491
18 6.LAYING 4.tbodyaccstdx -0.984527649230769
18 1.WALKING 4.tbodyaccstdx -0.37600552125
18 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx -0.302634565090909
18 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.380168286724138
20 5.STANDING 4.tbodyaccstdx -0.967209961232877
20 4.SITTING 4.tbodyaccstdx -0.983081858939394
20 6.LAYING 4.tbodyaccstdx -0.962249114705882
20 1.WALKING 4.tbodyaccstdx -0.208342792019608
20 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx 0.0745098785288889
20 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.116088676011765
24 5.STANDING 4.tbodyaccstdx -0.98725587115942
24 4.SITTING 4.tbodyaccstdx -0.990593766617647
24 6.LAYING 4.tbodyaccstdx -0.967984021111111
24 1.WALKING 4.tbodyaccstdx -0.47076236637931
24 3.WALKING_DOWNSTAIRS 4.tbodyaccstdx -0.08273248054
24 2.WALKING_UPSTAIRS 4.tbodyaccstdx -0.344399351355932
1 5.STANDING 5.tbodyaccstdy -0.973190056415094
1 4.SITTING 5.tbodyaccstdy -0.922618641914894
1 6.LAYING 5.tbodyaccstdy -0.83682740562
1 1.WALKING 5.tbodyaccstdy 0.114461336747368
1 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.0319359434489796
1 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.00232026501698113
3 5.STANDING 5.tbodyaccstdy -0.893449307213115
3 4.SITTING 5.tbodyaccstdy -0.856617812115385
3 6.LAYING 5.tbodyaccstdy -0.962057544516129
3 1.WALKING 5.tbodyaccstdy -0.0699140652103448
3 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.0331503723387755
3 2.WALKING_UPSTAIRS 5.tbodyaccstdy 0.0116280813372881
5 5.STANDING 5.tbodyaccstdy -0.869439913392857
5 4.SITTING 5.tbodyaccstdy -0.904335121022727
5 6.LAYING 5.tbodyaccstdy -0.969295613269231
5 1.WALKING 5.tbodyaccstdy 0.0767484028053571
5 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.0907630761042553
5 2.WALKING_UPSTAIRS 5.tbodyaccstdy 0.185022459476596
6 5.STANDING 5.tbodyaccstdy -0.921493191754386
6 4.SITTING 5.tbodyaccstdy -0.923682131090909
6 6.LAYING 5.tbodyaccstdy -0.924644826385965
6 1.WALKING 5.tbodyaccstdy 0.164213884996491
6 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.360164958768542
6 2.WALKING_UPSTAIRS 5.tbodyaccstdy 0.189276117327451
7 5.STANDING 5.tbodyaccstdy -0.923400921886792
7 4.SITTING 5.tbodyaccstdy -0.909454698541667
7 6.LAYING 5.tbodyaccstdy -0.926262668653846
7 1.WALKING 5.tbodyaccstdy -0.0772618561052631
7 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.138179072734043
7 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.32616002254902
8 5.STANDING 5.tbodyaccstdy -0.938479429074074
8 4.SITTING 5.tbodyaccstdy -0.927331997021739
8 6.LAYING 5.tbodyaccstdy -0.93489116
8 1.WALKING 5.tbodyaccstdy 0.380782052708333
8 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.343826273105263
8 2.WALKING_UPSTAIRS 5.tbodyaccstdy 0.348768733170732
11 5.STANDING 5.tbodyaccstdy -0.964173331702128
11 4.SITTING 5.tbodyaccstdy -0.921402118113207
11 6.LAYING 5.tbodyaccstdy -0.972196873859649
11 1.WALKING 5.tbodyaccstdy -0.0522120750440678
11 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.0708122725543478
11 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.103167501868519
14 5.STANDING 5.tbodyaccstdy -0.928525725333333
14 4.SITTING 5.tbodyaccstdy -0.914935703907407
14 6.LAYING 5.tbodyaccstdy -0.909697040980392
14 1.WALKING 5.tbodyaccstdy -0.0536126686650847
14 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.378870491755556
14 2.WALKING_UPSTAIRS 5.tbodyaccstdy 0.307195533
15 5.STANDING 5.tbodyaccstdy -0.931900148301887
15 4.SITTING 5.tbodyaccstdy -0.922407162881356
15 6.LAYING 5.tbodyaccstdy -0.962759422361111
15 1.WALKING 5.tbodyaccstdy 0.138912923691296
15 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.186532377428571
15 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.00406536043541667
16 5.STANDING 5.tbodyaccstdy -0.960298267692308
16 4.SITTING 5.tbodyaccstdy -0.951607872463768
16 6.LAYING 5.tbodyaccstdy -0.943061150285714
16 1.WALKING 5.tbodyaccstdy -0.314569762352941
16 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.146993837655319
16 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.163732745078431
17 5.STANDING 5.tbodyaccstdy -0.968176663717949
17 4.SITTING 5.tbodyaccstdy -0.96185862984375
17 6.LAYING 5.tbodyaccstdy -0.944792875211268
17 1.WALKING 5.tbodyaccstdy -0.0175797885542623
17 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.0607892037384783
17 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.0131721014395833
19 5.STANDING 5.tbodyaccstdy -0.944430270684931
19 4.SITTING 5.tbodyaccstdy -0.950388943972603
19 6.LAYING 5.tbodyaccstdy -0.973449968554217
19 1.WALKING 5.tbodyaccstdy 0.181801561185577
19 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.514816445641026
19 2.WALKING_UPSTAIRS 5.tbodyaccstdy 0.176349922525
21 5.STANDING 5.tbodyaccstdy -0.943601625393259
21 4.SITTING 5.tbodyaccstdy -0.966877560941176
21 6.LAYING 5.tbodyaccstdy -0.956959422222222
21 1.WALKING 5.tbodyaccstdy 0.0540880509209615
21 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.301336399711111
21 2.WALKING_UPSTAIRS 5.tbodyaccstdy 0.109787469104255
22 5.STANDING 5.tbodyaccstdy -0.922693288412698
22 4.SITTING 5.tbodyaccstdy -0.928059133795645
22 6.LAYING 5.tbodyaccstdy -0.913276301666667
22 1.WALKING 5.tbodyaccstdy 0.100384246321739
22 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.239812250944444
22 2.WALKING_UPSTAIRS 5.tbodyaccstdy 0.250067523738095
23 5.STANDING 5.tbodyaccstdy -0.9584444925
23 4.SITTING 5.tbodyaccstdy -0.934933559264706
23 6.LAYING 5.tbodyaccstdy -0.976309827361111
23 1.WALKING 5.tbodyaccstdy -0.119020586510678
23 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.10825903416963
23 2.WALKING_UPSTAIRS 5.tbodyaccstdy 0.0448435785868627
25 5.STANDING 5.tbodyaccstdy -0.954569225945946
25 4.SITTING 5.tbodyaccstdy -0.947457617061538
25 6.LAYING 5.tbodyaccstdy -0.691770680561644
25 1.WALKING 5.tbodyaccstdy -0.161852411581081
25 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.14054060387069
25 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.223086808769231
26 5.STANDING 5.tbodyaccstdy -0.949466155405405
26 4.SITTING 5.tbodyaccstdy -0.94079896551282
26 6.LAYING 5.tbodyaccstdy -0.983231351842105
26 1.WALKING 5.tbodyaccstdy -0.136351391645763
26 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.011629910112
26 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.0491726302763636
27 5.STANDING 5.tbodyaccstdy -0.955171419
27 4.SITTING 5.tbodyaccstdy -0.971579125714286
27 6.LAYING 5.tbodyaccstdy -0.983736043783784
27 1.WALKING 5.tbodyaccstdy -0.187301214964912
27 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.0979710029522727
27 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.0950104077
28 5.STANDING 5.tbodyaccstdy -0.875689216835443
28 4.SITTING 5.tbodyaccstdy -0.939905244861111
28 6.LAYING 5.tbodyaccstdy -0.945386780375
28 1.WALKING 5.tbodyaccstdy -0.117886186425926
28 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy 0.156496646504348
28 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.146753877035294
29 5.STANDING 5.tbodyaccstdy -0.969295721076923
29 4.SITTING 5.tbodyaccstdy -0.963222497833333
29 6.LAYING 5.tbodyaccstdy -0.990240946666667
29 1.WALKING 5.tbodyaccstdy -0.0917540612869811
29 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.12246346700625
29 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.122128287642857
30 5.STANDING 5.tbodyaccstdy -0.891654527118644
30 4.SITTING 5.tbodyaccstdy -0.937857000806452
30 6.LAYING 5.tbodyaccstdy -0.954201823857143
30 1.WALKING 5.tbodyaccstdy -0.173550021692308
30 3.WALKING_DOWNSTAIRS 5.tbodyaccstdy -0.0272628077709677
30 2.WALKING_UPSTAIRS 5.tbodyaccstdy -0.127311157607692
2 5.STANDING 5.tbodyaccstdy -0.957304989259259
2 4.SITTING 5.tbodyaccstdy -0.950704499130435
2 6.LAYING 5.tbodyaccstdy -0.98027739875
2 1.WALKING 5.tbodyaccstdy -0.0780912533118644
